output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,laplacian_var,checkerboard_score,touches_border,artifact_ok
stress_runs\20260120_084446\images\2025\01\22_seed40508.png,01/22/2025,2025-01-22,40508,A,handwriting_gan,pytorch_handwriting_gan,6592.54735586819,0.10205689072608948,False,True
stress_runs\20260120_084446\images\2025\01\22_seed40509.png,01/22/2025,2025-01-22,40509,A,handwriting_gan,pytorch_handwriting_gan,6578.929946221246,0.10635560005903244,False,True
stress_runs\20260120_084446\images\2025\01\23_seed40508.png,01/23/2025,2025-01-23,40508,A,handwriting_gan,pytorch_handwriting_gan,6542.511180596452,0.10377916693687439,False,True
stress_runs\20260120_084446\images\2025\01\23_seed40509.png,01/23/2025,2025-01-23,40509,A,handwriting_gan,pytorch_handwriting_gan,6503.4457448323565,0.10676603019237518,False,True
stress_runs\20260120_084446\images\2025\01\23_seed40510.png,01/23/2025,2025-01-23,40510,A,handwriting_gan,pytorch_handwriting_gan,5176.74755859375,0.10241533815860748,False,True
stress_runs\20260120_084446\images\2025\01\24_seed40509.png,01/24/2025,2025-01-24,40509,A,handwriting_gan,pytorch_handwriting_gan,6457.675779554579,0.10390634089708328,False,True
stress_runs\20260120_084446\images\2025\01\24_seed40510.png,01/24/2025,2025-01-24,40510,A,handwriting_gan,pytorch_handwriting_gan,5135.5859375,0.10206985473632812,False,True
stress_runs\20260120_084446\images\2025\01\24_seed40511.png,01/24/2025,2025-01-24,40511,A,handwriting_gan,pytorch_handwriting_gan,5325.536570992175,0.09952327609062195,False,True
stress_runs\20260120_084446\images\2025\01\25_seed40510.png,01/25/2025,2025-01-25,40510,A,handwriting_gan,pytorch_handwriting_gan,5144.13818359375,0.10075027495622635,False,True
stress_runs\20260120_084446\images\2025\01\25_seed40511.png,01/25/2025,2025-01-25,40511,A,handwriting_gan,pytorch_handwriting_gan,5284.025807103287,0.10006348788738251,False,True
stress_runs\20260120_084446\images\2025\01\25_seed40512.png,01/25/2025,2025-01-25,40512,A,handwriting_gan,pytorch_handwriting_gan,6529.085526079115,0.10734473913908005,False,True
stress_runs\20260120_084446\images\2025\01\26_seed40511.png,01/26/2025,2025-01-26,40511,A,handwriting_gan,pytorch_handwriting_gan,5492.904973769953,0.1034921333193779,False,True
stress_runs\20260120_084446\images\2025\01\26_seed40512.png,01/26/2025,2025-01-26,40512,A,handwriting_gan,pytorch_handwriting_gan,6762.190579270605,0.11058161407709122,False,True
stress_runs\20260120_084446\images\2025\01\26_seed40513.png,01/26/2025,2025-01-26,40513,A,handwriting_gan,pytorch_handwriting_gan,6073.93631395128,0.10670696198940277,False,True
stress_runs\20260120_084446\images\2025\01\27_seed40512.png,01/27/2025,2025-01-27,40512,A,handwriting_gan,pytorch_handwriting_gan,6442.1659782067745,0.10537055879831314,False,True
stress_runs\20260120_084446\images\2025\01\27_seed40513.png,01/27/2025,2025-01-27,40513,A,handwriting_gan,pytorch_handwriting_gan,5836.686834784614,0.10241736471652985,False,True
stress_runs\20260120_084446\images\2025\01\27_seed40514.png,01/27/2025,2025-01-27,40514,A,handwriting_gan,pytorch_handwriting_gan,5456.835087516091,0.10518095642328262,False,True
stress_runs\20260120_084446\images\2025\01\28_seed40513.png,01/28/2025,2025-01-28,40513,A,handwriting_gan,pytorch_handwriting_gan,6155.110445895723,0.11041152477264404,False,True
stress_runs\20260120_084446\images\2025\01\28_seed40514.png,01/28/2025,2025-01-28,40514,A,handwriting_gan,pytorch_handwriting_gan,5771.579694566648,0.1135484054684639,False,True
stress_runs\20260120_084446\images\2025\01\28_seed40515.png,01/28/2025,2025-01-28,40515,A,handwriting_gan,pytorch_handwriting_gan,5782.8549162612735,0.10674334317445755,False,True
stress_runs\20260120_084446\images\2025\01\29_seed40514.png,01/29/2025,2025-01-29,40514,A,handwriting_gan,pytorch_handwriting_gan,5634.033727440953,0.1101488322019577,False,True
stress_runs\20260120_084446\images\2025\01\29_seed40515.png,01/29/2025,2025-01-29,40515,A,handwriting_gan,pytorch_handwriting_gan,5664.638423205717,0.10212815552949905,False,True
stress_runs\20260120_084446\images\2025\01\29_seed40516.png,01/29/2025,2025-01-29,40516,A,handwriting_gan,pytorch_handwriting_gan,5541.442131551107,0.10322783887386322,False,True
stress_runs\20260120_084446\images\2025\01\30_seed40515.png,01/30/2025,2025-01-30,40515,A,handwriting_gan,pytorch_handwriting_gan,5575.491027372384,0.10772820562124252,False,True
stress_runs\20260120_084446\images\2025\01\30_seed40516.png,01/30/2025,2025-01-30,40516,A,handwriting_gan,pytorch_handwriting_gan,5466.040395439995,0.10791706293821335,False,True
stress_runs\20260120_084446\images\2025\01\30_seed40517.png,01/30/2025,2025-01-30,40517,A,handwriting_gan,pytorch_handwriting_gan,5947.483679722748,0.10663251578807831,False,True
